"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad"
"1918AR015-002",-8.17341,42.54815,-8.13593,43.54127,M3,0
"2003AR013-001",-6.02369,43.46698,-6.02435,43.46839,M3,0
"2003AR019-001",-6.02499,43.46682,-6.096,43.47516,M3,0
"1917AR144-001",-8.38079,42.24382,-8.37785,42.25199,M2,0
"1908AR260-003",-7.86617,43.69794,-7.86442,43.69671,M2,0
"1908AR260-007",-7.86424,43.69652,-7.86357,43.69609,M2,0
"1908AR260-010",-7.86326,43.69565,-7.86723,43.69879,M2,0
"1908AR260-017",-7.86554,43.6987,-8.38305,42.2484,M2,0
"1917AR144-006",-8.37093,42.24962,-8.37319,42.24985,M2,0
"2003AR127-002",-6.42193,43.54671,-6.4217,43.54639,M3,0
"1918AR015-003",-8.17918,42.55044,-8.17945,42.5504,M3,0
"2221AP006-001",-7.42168,43.34552,-7.46686,43.34079,M1,0
"1917AR144-011",-8.37281,42.26033,-7.79385,43.70306,M2,0
"2008AR059-002",-7.79379,43.70341,-7.7943,43.70266,M2,0
"2010AR091-001",-8.20923,43.1946,-8.39611,43.28756,M2,0
"1912AP008-001",-9.06316,42.99341,-9.06615,42.98975,M2,0
"1912AP008-003",-9.06338,42.99624,-9.06317,42.9961,M2,0
"1912AP008-005",-9.06351,42.99608,-9.05909,43.00144,M2,0
"1912AP008-007",-9.05944,43.00149,-9.06287,42.99713,M2,0
"2001AR002-001",-5.25254,43.39133,-8.95118,43.27506,M2,0
"2105AP002-004",-7.20743,43.37174,-7.20481,43.36798,M1,0
"1913AP001-007",-8.57395,42.77429,-5.93805,43.33672,M2,0
"2002AP002-001",-5.98502,43.35195,-5.98369,43.35103,M2,0
"2002AP004-002",-5.9917,43.34747,-5.9922,43.34729,M2,0
"2201AP004-002",-4.74074,43.3836,-5.94768,43.33349,M1,0
"2201AP005-002",-4.62276,43.38957,-7.23288,43.24525,M2,0
"2202AP001-004",-5.95118,43.334,-5.946,43.33946,M1,0
"1918AR015-005",-8.18155,42.54591,-6.0372,43.4865,M3,0
"2002AR056-001",-5.79491,43.60241,-6.46128,43.52343,M2,0
"2003AR127-005",-6.42221,43.54584,-6.42154,43.54599,M3,0
"2105AP002-012",-7.19818,43.37501,-5.94613,43.33876,M1,0
"2105AP002-013",-7.20563,43.37449,-5.94736,43.33801,M1,0
"2003AR131-001",-6.09798,43.47424,-7.0558,43.50318,M3,0
